Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Viande,mouton,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,013",0,0.013,0.0065
Viande,mouton,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,003",0,0.003,0.0015
Viande,mouton,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,018",0,0.018,0.009
Viande,mouton,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,019",0,0.019,0.0095
Viande,mouton,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,016",0,0.016,0.008
Viande,mouton,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,023",0,0.023,0.0115
Viande,mouton,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,016",0,0.016,0.008
Viande,mouton,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,014",0,0.014,0.007
Viande,bœuf steak,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,bœuf steak,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,021",0,0.021,0.0105
Viande,bœuf steak,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,bœuf steak,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,bœuf steak,R,2008,2,2,µg/kg PF,HAP,MCH,"< 0,04",0,0.04,0.02
Viande,bœuf steak,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,004",0,0.004,0.002
Viande,bœuf steak,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,004",0,0.004,0.002
Viande,bœuf steak,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,047",0,0.047,0.0235
Viande,bœuf steak,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,015",0,0.015,0.0075
Viande,bœuf steak,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,016",0,0.016,0.008
Viande,bœuf steak,R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,014",0,0.014,0.007
Viande,bœuf steak,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,015",0,0.015,0.0075
Viande,bœuf steak,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,019",0,0.019,0.0095
Viande,bœuf steak,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,018",0,0.018,0.009
Viande,bœuf steak,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,013",0,0.013,0.0065
Viande,bœuf steak,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,018",0,0.018,0.009
Viande,côte de porc,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,côte de porc,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,côte de porc,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,côte de porc,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,côte de porc,R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,022",0,0.022,0.011
Viande,côte de porc,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,038",0,0.038,0.019
Viande,côte de porc,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,045",0,0.045,0.0225
Viande,côte de porc,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,045",0,0.045,0.0225
Viande,côte de porc,R,2008,2,2,µg/kg PF,HAP,MCH,"< 0,045",0,0.045,0.0225
Viande,côte de porc,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,059",0,0.059,0.0295
Viande,côte de porc,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,054",0,0.054,0.027
Viande,côte de porc,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,019",0,0.019,0.0095
Viande,côte de porc,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Viande,côte de porc,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,côte de porc,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,013",0,0.013,0.0065
Viande,côte de porc,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,015",0,0.015,0.0075
Viande,rôti de porc,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,rôti de porc,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,rôti de porc,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,rôti de porc,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,rôti de porc,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,rôti de porc,R,2008,2,2,µg/kg PF,HAP,MCH,"< 0,048",0,0.048,0.024
Viande,rôti de porc,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,054",0,0.054,0.027
Viande,rôti de porc,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,052",0,0.052,0.026
Viande,rôti de porc,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,016",0,0.016,0.008
Viande,rôti de porc,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,019",0,0.019,0.0095
Viande,rôti de porc,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,014",0,0.014,0.007
Viande,rôti de porc,R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,033",0,0.033,0.0165
Viande,rôti de porc,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Viande,rôti de porc,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,023",0,0.023,0.0115
Viande,rôti de porc,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,018",0,0.018,0.009
Viande,rôti de porc,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,014",0,0.014,0.007
Plats composés,veau,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Plats composés,veau,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Plats composés,veau,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Plats composés,veau,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Plats composés,veau,R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,018",0,0.018,0.009
Plats composés,veau,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,019",0,0.019,0.0095
Plats composés,veau,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,037",0,0.037,0.0185
Plats composés,veau,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,036",0,0.036,0.018
Plats composés,veau,R,2008,2,2,µg/kg PF,HAP,MCH,"< 0,043",0,0.043,0.0215
Plats composés,veau,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,048",0,0.048,0.024
Plats composés,veau,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,016",0,0.016,0.008
Plats composés,veau,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Plats composés,veau,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,023",0,0.023,0.0115
Plats composés,veau,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,019",0,0.019,0.0095
Plats composés,veau,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,014",0,0.014,0.007
Plats composés,veau,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Volaille et gibier,canard,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Volaille et gibier,canard,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Volaille et gibier,canard,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,024",0,0.024,0.012
Volaille et gibier,canard,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,016",0,0.016,0.008
Volaille et gibier,poulet,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Volaille et gibier,poulet,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Volaille et gibier,poulet,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Volaille et gibier,poulet,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,017",0,0.017,0.0085
Volaille et gibier,poulet,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,04",0,0.04,0.02
Volaille et gibier,poulet,R,2008,2,2,µg/kg PF,HAP,MCH,"< 0,043",0,0.043,0.0215
Volaille et gibier,poulet,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,003",0,0.003,0.0015
Volaille et gibier,poulet,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,05",0,0.05,0.025
Volaille et gibier,poulet,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,045",0,0.045,0.0225
Volaille et gibier,poulet,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,015",0,0.015,0.0075
Volaille et gibier,poulet,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,016",0,0.016,0.008
Volaille et gibier,poulet,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,012",0,0.012,0.006
Volaille et gibier,poulet,R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,015",0,0.015,0.0075
Volaille et gibier,poulet,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,022",0,0.022,0.011
Volaille et gibier,poulet,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,015",0,0.015,0.0075
Volaille et gibier,poulet,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,013",0,0.013,0.0065
Abats,foie,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Abats,foie,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Abats,foie,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Abats,foie,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Abats,foie,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,016",0,0.016,0.008
Abats,foie,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,022",0,0.022,0.011
Abats,foie,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,044",0,0.044,0.022
Abats,foie,R,2008,2,2,µg/kg PF,HAP,MCH,"< 0,004",0,0.004,0.002
Abats,foie,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,004",0,0.004,0.002
Abats,foie,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,054",0,0.054,0.027
Abats,foie,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,016",0,0.016,0.008
Abats,foie,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,015",0,0.015,0.0075
Abats,foie,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,017",0,0.017,0.0085
Abats,foie,R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,016",0,0.016,0.008
Abats,foie,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,017",0,0.017,0.0085
Abats,foie,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,014",0,0.014,0.007
Charcuterie,"lard, bacon",R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Charcuterie,"lard, bacon",R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,071",0,0.071,0.0355
Charcuterie,"lard, bacon",R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,033",0,0.033,0.0165
Charcuterie,"lard, bacon",R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,022",0,0.022,0.011
Charcuterie,chipolata,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,024",0,0.024,0.012
Charcuterie,chipolata,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,017",0,0.017,0.0085
Charcuterie,jambon cuit,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Charcuterie,jambon cuit,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Charcuterie,jambon cuit,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Charcuterie,jambon cuit,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Charcuterie,jambon cuit,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,024",0,0.024,0.012
Charcuterie,jambon cuit,R,2008,2,2,µg/kg PF,HAP,MCH,0.057,0.057,0.057,0.057
Charcuterie,jambon cuit,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,003",0,0.003,0.0015
Charcuterie,jambon cuit,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,037",0,0.037,0.0185
Charcuterie,jambon cuit,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,041",0,0.041,0.0205
Charcuterie,jambon cuit,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,014",0,0.014,0.007
Charcuterie,jambon cuit,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,012",0,0.012,0.006
Charcuterie,jambon cuit,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,013",0,0.013,0.0065
Charcuterie,jambon cuit,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,013",0,0.013,0.0065
Charcuterie,jambon cuit,R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,024",0,0.024,0.012
Charcuterie,jambon cuit,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,016",0,0.016,0.008
Charcuterie,jambon cuit,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Charcuterie,jambon cru,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Charcuterie,jambon cru,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Charcuterie,jambon cru,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,042",0,0.042,0.021
Charcuterie,jambon cru,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,053",0,0.053,0.0265
Charcuterie,jambon cru,R,2008,9,1,µg/kg PF,HAP,MCH,0.003,0.003,0.003,0.003
Charcuterie,jambon cru,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,064",0,0.064,0.032
Charcuterie,jambon cru,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,062",0,0.062,0.031
Charcuterie,jambon cru,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,021",0,0.021,0.0105
Charcuterie,jambon cru,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Charcuterie,jambon cru,R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,038",0,0.038,0.019
Charcuterie,jambon cru,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,026",0,0.026,0.013
Charcuterie,jambon cru,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,026",0,0.026,0.013
Charcuterie,saucisson sec,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Charcuterie,saucisson sec,R,2007,7,1,µg/kg PF,HAP,MCH,0.058,0.058,0.058,0.058
Charcuterie,saucisson sec,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,061",0,0.061,0.0305
Charcuterie,saucisson sec,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Charcuterie,saucisson sec,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,036",0,0.036,0.018
Charcuterie,saucisson sec,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,059",0,0.059,0.0295
Charcuterie,saucisson sec,R,2008,2,2,µg/kg PF,HAP,MCH,"< 0,007",0,0.007,0.0035
Charcuterie,saucisson sec,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,09",0,0.09,0.045
Charcuterie,saucisson sec,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,09",0,0.09,0.045
Charcuterie,saucisson sec,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,057",0,0.057,0.0285
Charcuterie,saucisson sec,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,029",0,0.029,0.0145
Charcuterie,saucisson sec,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,03",0,0.03,0.015
Charcuterie,saucisson sec,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,036",0,0.036,0.018
Charcuterie,saucisson sec,R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,029",0,0.029,0.0145
Charcuterie,saucisson sec,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,036",0,0.036,0.018
Charcuterie,saucisson sec,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,038",0,0.038,0.019
Charcuterie,pâté,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Charcuterie,pâté,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Charcuterie,pâté,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Charcuterie,pâté,R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,023",0,0.023,0.0115
Charcuterie,pâté,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,047",0,0.047,0.0235
Charcuterie,pâté,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,048",0,0.048,0.024
Charcuterie,pâté,R,2008,2,2,µg/kg PF,HAP,MCH,"< 0,005",0,0.005,0.0025
Charcuterie,pâté,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,005",0,0.005,0.0025
Charcuterie,pâté,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,059",0,0.059,0.0295
Charcuterie,pâté,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,055",0,0.055,0.0275
Charcuterie,pâté,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,018",0,0.018,0.009
Charcuterie,pâté,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,026",0,0.026,0.013
Charcuterie,pâté,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,024",0,0.024,0.012
Charcuterie,pâté,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,018",0,0.018,0.009
Poissons,thon en conserve,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
Poissons,thon en conserve,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Poissons,thon en conserve,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,028",0,0.028,0.014
Poissons,thon en conserve,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,058",0,0.058,0.029
Légumes (hors pomme de terre),carotte,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,006",0,0.006,0.003
Légumes (hors pomme de terre),carotte,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Légumes (hors pomme de terre),carotte,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),carotte,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,006",0,0.006,0.003
Légumes (hors pomme de terre),carotte,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,045",0,0.045,0.0225
Légumes (hors pomme de terre),carotte,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,005",0,0.005,0.0025
Légumes (hors pomme de terre),carotte,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,017",0,0.017,0.0085
Légumes (hors pomme de terre),carotte,R,2008,2,2,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),carotte,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,006",0,0.006,0.003
Légumes (hors pomme de terre),carotte,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,005",0,0.005,0.0025
Légumes (hors pomme de terre),carotte,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,009",0,0.009,0.0045
Légumes (hors pomme de terre),carotte,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),carotte,R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,008",0,0.008,0.004
Légumes (hors pomme de terre),carotte,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),carotte,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),carotte,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),navet,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Légumes (hors pomme de terre),navet,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Légumes (hors pomme de terre),navet,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),navet,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),navet,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,004",0,0.004,0.002
Légumes (hors pomme de terre),navet,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,003",0,0.003,0.0015
Légumes (hors pomme de terre),navet,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,004",0,0.004,0.002
Légumes (hors pomme de terre),navet,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,007",0,0.007,0.0035
Légumes (hors pomme de terre),navet,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,001",0,0.001,0.0005
Légumes (hors pomme de terre),navet,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),navet,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),oignon,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Légumes (hors pomme de terre),oignon,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Légumes (hors pomme de terre),oignon,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),oignon,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Légumes (hors pomme de terre),oignon,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,011",0,0.011,0.0055
Légumes (hors pomme de terre),oignon,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,007",0,0.007,0.0035
Légumes (hors pomme de terre),oignon,R,2008,2,2,µg/kg PF,HAP,MCH,"< 0,009",0,0.009,0.0045
Légumes (hors pomme de terre),oignon,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,007",0,0.007,0.0035
Légumes (hors pomme de terre),oignon,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,004",0,0.004,0.002
Légumes (hors pomme de terre),oignon,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,014",0,0.014,0.007
Légumes (hors pomme de terre),oignon,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,014",0,0.014,0.007
Légumes (hors pomme de terre),oignon,R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,016",0,0.016,0.008
Légumes (hors pomme de terre),oignon,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),oignon,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,003",0,0.003,0.0015
Légumes (hors pomme de terre),oignon,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,001",0,0.001,0.0005
Légumes (hors pomme de terre),oignon,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,003",0,0.003,0.0015
Légumes (hors pomme de terre),poireau,R,2007,7,1,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),poireau,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),poireau,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,01",0,0.01,0.005
Légumes (hors pomme de terre),poireau,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),poireau,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,004",0,0.004,0.002
Légumes (hors pomme de terre),poireau,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,004",0,0.004,0.002
Légumes (hors pomme de terre),poireau,R,2008,8,2,µg/kg PF,HAP,MCH,"< 0,004",0,0.004,0.002
Légumes (hors pomme de terre),poireau,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,008",0,0.008,0.004
Légumes (hors pomme de terre),poireau,R,2008,34,2,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),poireau,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),poireau,R,2008,8,1,µg/kg PF,HAP,MCH,"< 0,002",0,0.002,0.001
Légumes (hors pomme de terre),poireau,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,001",0,0.001,0.0005
Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,2008,2,2,µg/kg PF,HAP,MCH,"< 0,021",0,0.021,0.0105
Pommes de terre et apparentés,pomme de terre cuite à l'eau,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,021",0,0.021,0.0105
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,2,2,µg/kg PF,HAP,MCH,"< 0,047",0,0.047,0.0235
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2009,5,2,µg/kg PF,HAP,MCH,"< 0,046",0,0.046,0.023
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,5,1,µg/kg PF,HAP,MCH,"< 0,026",0,0.026,0.013
Pommes de terre et apparentés,pomme de terre sautée ou frite,R,2008,1,2,µg/kg PF,HAP,MCH,"< 0,021",0,0.021,0.0105
Autres boissons chaudes,boisson au chocolat,R,2008,2,1,µg/kg PF,HAP,MCH,"< 0,003",0,0.003,0.0015
Autres boissons chaudes,boisson au chocolat,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,007",0,0.007,0.0035
Autres boissons chaudes,boisson au chocolat,R,2008,2,2,µg/kg PF,HAP,MCH,"< 0,004",0,0.004,0.002
Autres boissons chaudes,boisson au chocolat,R,2008,9,2,µg/kg PF,HAP,MCH,"< 0,008",0,0.008,0.004
Autres boissons chaudes,boisson au chocolat,R,2009,6,2,µg/kg PF,HAP,MCH,"< 0,008",0,0.008,0.004
Autres boissons chaudes,boisson au chocolat,R,2008,7,2,µg/kg PF,HAP,MCH,"< 0,003",0,0.003,0.0015
Autres boissons chaudes,boisson au chocolat,R,2008,6,1,µg/kg PF,HAP,MCH,"< 0,003",0,0.003,0.0015
"Pizzas, quiches et pâtisseries salées",pizza,N,2007,99,1,µg/kg PF,HAP,MCH,"< 0,031",0,0.031,0.0155
"Pizzas, quiches et pâtisseries salées",pizza,N,2008,99,2,µg/kg PF,HAP,MCH,"< 0,042",0,0.042,0.021
"Sandwiches, casse-croûte",hamburger,R,2007,34,1,µg/kg PF,HAP,MCH,"< 0,033",0,0.033,0.0165
"Sandwiches, casse-croûte",hamburger,R,2007,1,1,µg/kg PF,HAP,MCH,"< 0,02",0,0.02,0.01
"Sandwiches, casse-croûte",hamburger,R,2008,9,1,µg/kg PF,HAP,MCH,"< 0,042",0,0.042,0.021
