Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Lait,lait écrémé,R,2008,7,2,ng/g,Bromés,BB153,"<0,00013",0,0.00013,6.5e-05
Lait,lait écrémé,R,2008,6,1,ng/g,Bromés,BB153,"<0,00007",0,7e-05,3.5e-05
Lait,lait écrémé,R,2008,1,2,ng/g,Bromés,BB153,"<0,0001",0,0.0001,5e-05
Lait,lait entier,R,2007,1,1,ng/g,Bromés,BB153,0.0003,0.0003,0.0003,0.0003
Lait,lait entier,R,2007,34,1,ng/g,Bromés,BB153,"<0,0001",0,0.0001,5e-05
Lait,lait entier,R,2007,7,1,ng/g,Bromés,BB153,"<0,0001",0,0.0001,5e-05
Lait,lait entier,R,2008,2,1,ng/g,Bromés,BB153,"<0,0001",0,0.0001,5e-05
Lait,lait entier,R,2008,9,1,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Lait,lait entier,R,2008,2,2,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Lait,lait entier,R,2008,9,2,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Lait,lait entier,R,2008,34,2,ng/g,Bromés,BB153,"<0,00043",0,0.00043,0.000215
Lait,lait entier,R,2008,8,1,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Lait,lait entier,R,2008,7,2,ng/g,Bromés,BB153,"<0,00032",0,0.00032,0.00016
Lait,lait entier,R,2008,1,2,ng/g,Bromés,BB153,"<0,0001",0,0.0001,5e-05
Lait,lait entier,R,2008,8,2,ng/g,Bromés,BB153,"<0,0002",0,0.0002,0.0001
Ultra-frais laitier,crème fraîche,R,2007,7,1,ng/g,Bromés,BB153,"<0,0013",0,0.0013,0.00065
Ultra-frais laitier,crème fraîche,R,2007,34,1,ng/g,Bromés,BB153,"<0,0015",0,0.0015,0.00075
Ultra-frais laitier,crème fraîche,R,2007,1,1,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Ultra-frais laitier,crème fraîche,R,2008,5,1,ng/g,Bromés,BB153,"<0,0012",0,0.0012,0.0006
Ultra-frais laitier,crème fraîche,R,2008,9,2,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Ultra-frais laitier,crème fraîche,R,2009,5,2,ng/g,Bromés,BB153,"<0,0025",0,0.0025,0.00125
Ultra-frais laitier,crème fraîche,R,2009,6,2,ng/g,Bromés,BB153,"<0,0001",0,0.0001,5e-05
Ultra-frais laitier,crème fraîche,R,2008,9,1,ng/g,Bromés,BB153,"<0,0023",0,0.0023,0.00115
Ultra-frais laitier,crème fraîche,R,2008,6,1,ng/g,Bromés,BB153,"<0,0012",0,0.0012,0.0006
Ultra-frais laitier,crème fraîche,R,2008,34,2,ng/g,Bromés,BB153,"<0,0012",0,0.0012,0.0006
Ultra-frais laitier,crème fraîche,R,2008,7,2,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Ultra-frais laitier,crème fraîche,R,2008,1,2,ng/g,Bromés,BB153,"<0,0014",0,0.0014,0.0007
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,7,1,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,34,1,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,1,1,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,1,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,1,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,2,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,2,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,6,2,ng/g,Bromés,BB153,"<0,0001",0,0.0001,5e-05
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,2,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,5,2,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,6,1,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,34,2,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,5,1,ng/g,Bromés,BB153,"<0,0013",0,0.0013,0.00065
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,1,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,7,2,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,1,2,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Fromages,fromage blanc non allégé,R,2007,7,1,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Fromages,fromage blanc non allégé,R,2007,34,1,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Fromages,fromage blanc non allégé,R,2007,1,1,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Fromages,fromage blanc non allégé,R,2008,9,1,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Fromages,fromage blanc non allégé,R,2008,8,1,ng/g,Bromés,BB153,"<0,0002",0,0.0002,0.0001
Fromages,fromage blanc non allégé,R,2008,9,2,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Fromages,fromage blanc non allégé,R,2008,8,2,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Fromages,fromage blanc non allégé,R,2008,2,2,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Fromages,fromage blanc non allégé,R,2009,5,2,ng/g,Bromés,BB153,"<0,0011",0,0.0011,0.00055
Fromages,fromage blanc non allégé,R,2008,7,2,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Fromages,fromage blanc non allégé,R,2009,6,2,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Fromages,fromage blanc non allégé,R,2008,34,2,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Fromages,fromage blanc non allégé,R,2008,5,1,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Fromages,fromage blanc non allégé,R,2008,6,1,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Fromages,fromage blanc non allégé,R,2008,1,2,ng/g,Bromés,BB153,"<0,0009",0,0.0009,0.00045
Ultra-frais laitier,yaourt 0%,R,2007,1,1,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt 0%,R,2008,2,1,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt 0%,R,2007,7,1,ng/g,Bromés,BB153,"<0,0002",0,0.0002,0.0001
Ultra-frais laitier,yaourt 0%,R,2007,34,1,ng/g,Bromés,BB153,"<0,0001",0,0.0001,5e-05
Ultra-frais laitier,yaourt 0%,R,2008,9,2,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt 0%,R,2009,5,2,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt 0%,R,2008,8,2,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt 0%,R,2009,6,2,ng/g,Bromés,BB153,"<0,0002",0,0.0002,0.0001
Ultra-frais laitier,yaourt 0%,R,2008,2,2,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Ultra-frais laitier,yaourt 0%,R,2008,9,1,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Ultra-frais laitier,yaourt 0%,R,2008,7,2,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Ultra-frais laitier,yaourt 0%,R,2008,34,2,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Ultra-frais laitier,yaourt 0%,R,2008,5,1,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Ultra-frais laitier,yaourt 0%,R,2008,8,1,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt 0%,R,2008,6,1,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Ultra-frais laitier,yaourt 0%,R,2008,1,2,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt au lait entier,R,2007,7,1,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt au lait entier,R,2007,34,1,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt au lait entier,R,2008,2,1,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt au lait entier,R,2008,5,1,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Ultra-frais laitier,yaourt au lait entier,R,2008,9,1,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Ultra-frais laitier,yaourt au lait entier,R,2008,9,2,ng/g,Bromés,BB153,"<0,0001",0,0.0001,5e-05
Ultra-frais laitier,yaourt au lait entier,R,2009,5,2,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Ultra-frais laitier,yaourt au lait entier,R,2008,8,2,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt au lait entier,R,2009,6,2,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt au lait entier,R,2008,2,2,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Ultra-frais laitier,yaourt au lait entier,R,2008,7,2,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Ultra-frais laitier,yaourt au lait entier,R,2008,6,1,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Ultra-frais laitier,yaourt au lait entier,R,2008,34,2,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Ultra-frais laitier,yaourt au lait entier,R,2008,8,1,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Ultra-frais laitier,yaourt au lait entier,R,2008,1,2,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,1,1,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,1,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,7,1,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,34,1,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,1,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,5,2,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,6,2,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,2,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,1,ng/g,Bromés,BB153,"<0,0009",0,0.0009,0.00045
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,2,ng/g,Bromés,BB153,"<0,0011",0,0.0011,0.00055
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,7,2,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,34,2,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,1,2,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,5,1,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,2,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Fromages,fromage fondu,N,2007,99,1,ng/g,Bromés,BB153,"<0,0015",0,0.0015,0.00075
Fromages,fromage fondu,N,2008,99,2,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Fromages,camembert et apparenté,N,2007,99,1,ng/g,Bromés,BB153,"<0,0031",0,0.0031,0.00155
Fromages,camembert et apparenté,N,2008,99,2,ng/g,Bromés,BB153,0.0003,0.0003,0.0003,0.0003
Fromages,"cantal, morbier et apparenté",N,2007,99,1,ng/g,Bromés,BB153,"<0,0032",0,0.0032,0.0016
Fromages,"cantal, morbier et apparenté",N,2008,99,2,ng/g,Bromés,BB153,"<0,0011",0,0.0011,0.00055
Fromages,chèvre,N,2007,99,1,ng/g,Bromés,BB153,"<0,0058",0,0.0058,0.0029
Fromages,chèvre,N,2008,99,2,ng/g,Bromés,BB153,"<0,0024",0,0.0024,0.0012
Fromages,edam et apparenté,N,2007,99,1,ng/g,Bromés,BB153,"<0,0033",0,0.0033,0.00165
Fromages,edam et apparenté,N,2008,99,2,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Fromages,gruyère,N,2007,99,1,ng/g,Bromés,BB153,"<0,0030",0,0.003,0.0015
Fromages,gruyère,N,2008,99,2,ng/g,Bromés,BB153,"<0,0024",0,0.0024,0.0012
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,1,1,ng/g,Bromés,BB153,"<0,0025",0,0.0025,0.00125
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,1,ng/g,Bromés,BB153,"<0,0023",0,0.0023,0.00115
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,7,1,ng/g,Bromés,BB153,"<0,0014",0,0.0014,0.0007
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,34,1,ng/g,Bromés,BB153,"<0,0013",0,0.0013,0.00065
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,5,1,ng/g,Bromés,BB153,"<0,0016",0,0.0016,0.0008
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,1,ng/g,Bromés,BB153,"<0,0017",0,0.0017,0.00085
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,1,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,6,2,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,2,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,5,2,ng/g,Bromés,BB153,"<0,0013",0,0.0013,0.00065
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,2,ng/g,Bromés,BB153,"<0,0018",0,0.0018,0.0009
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,7,2,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,6,1,ng/g,Bromés,BB153,"<0,0017",0,0.0017,0.00085
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,34,2,ng/g,Bromés,BB153,"<0,0011",0,0.0011,0.00055
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,1,2,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,2,ng/g,Bromés,BB153,"<0,0014",0,0.0014,0.0007
Beurre,beurre salé,N,2007,99,1,ng/g,Bromés,BB153,"<0,0055",0,0.0055,0.00275
Beurre,beurre salé,N,2008,99,2,ng/g,Bromés,BB153,"<0,0087",0,0.0087,0.00435
Margarine,margarine allégée,N,2007,99,1,ng/g,Bromés,BB153,"<0,0061",0,0.0061,0.00305
Margarine,margarine allégée,N,2008,99,2,ng/g,Bromés,BB153,"<0,0164",0,0.0164,0.0082
Viande,mouton,R,2008,2,1,ng/g,Bromés,BB153,"<0,0017",0,0.0017,0.00085
Viande,mouton,R,2007,7,1,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Viande,mouton,R,2007,34,1,ng/g,Bromés,BB153,0.0002,0.0002,0.0002,0.0002
Viande,mouton,R,2007,1,1,ng/g,Bromés,BB153,"<0,0014",0,0.0014,0.0007
Viande,mouton,R,2008,5,1,ng/g,Bromés,BB153,"<0,0012",0,0.0012,0.0006
Viande,mouton,R,2008,8,1,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Viande,mouton,R,2008,9,2,ng/g,Bromés,BB153,"<0,0016",0,0.0016,0.0008
Viande,mouton,R,2008,2,2,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Viande,mouton,R,2008,9,1,ng/g,Bromés,BB153,0.0003,0.0003,0.0003,0.0003
Viande,mouton,R,2009,5,2,ng/g,Bromés,BB153,0.0003,0.0003,0.0003,0.0003
Viande,mouton,R,2008,6,1,ng/g,Bromés,BB153,"<0,0015",0,0.0015,0.00075
Viande,mouton,R,2009,6,2,ng/g,Bromés,BB153,0.0004,0.0004,0.0004,0.0004
Viande,mouton,R,2008,34,2,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Viande,mouton,R,2008,7,2,ng/g,Bromés,BB153,"<0,0012",0,0.0012,0.0006
Viande,mouton,R,2008,1,2,ng/g,Bromés,BB153,"<0,0017",0,0.0017,0.00085
Viande,mouton,R,2008,8,2,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Viande,bœuf steak,R,2008,2,1,ng/g,Bromés,BB153,"<0,0024",0,0.0024,0.0012
Viande,bœuf steak,R,2007,7,1,ng/g,Bromés,BB153,"<0,0021",0,0.0021,0.00105
Viande,bœuf steak,R,2007,34,1,ng/g,Bromés,BB153,"<0,0021",0,0.0021,0.00105
Viande,bœuf steak,R,2007,1,1,ng/g,Bromés,BB153,"<0,0009",0,0.0009,0.00045
Viande,bœuf steak,R,2008,2,2,ng/g,Bromés,BB153,0.0006,0.0006,0.0006,0.0006
Viande,bœuf steak,R,2008,9,1,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Viande,bœuf steak,R,2009,5,2,ng/g,Bromés,BB153,"<0,0015",0,0.0015,0.00075
Viande,bœuf steak,R,2008,9,2,ng/g,Bromés,BB153,"<0,0011",0,0.0011,0.00055
Viande,bœuf steak,R,2009,6,2,ng/g,Bromés,BB153,0.0004,0.0004,0.0004,0.0004
Viande,bœuf steak,R,2008,34,2,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Viande,bœuf steak,R,2008,5,1,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Viande,bœuf steak,R,2008,8,1,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Viande,bœuf steak,R,2008,7,2,ng/g,Bromés,BB153,"<0,0012",0,0.0012,0.0006
Viande,bœuf steak,R,2008,6,1,ng/g,Bromés,BB153,"<0,0011",0,0.0011,0.00055
Viande,bœuf steak,R,2008,1,2,ng/g,Bromés,BB153,"<0,0011",0,0.0011,0.00055
Viande,bœuf steak,R,2008,8,2,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Viande,côte de porc,R,2008,2,1,ng/g,Bromés,BB153,"<0,0015",0,0.0015,0.00075
Viande,côte de porc,R,2007,7,1,ng/g,Bromés,BB153,"<0,0017",0,0.0017,0.00085
Viande,côte de porc,R,2007,34,1,ng/g,Bromés,BB153,"<0,0013",0,0.0013,0.00065
Viande,côte de porc,R,2007,1,1,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Viande,côte de porc,R,2008,5,1,ng/g,Bromés,BB153,"<0,0014",0,0.0014,0.0007
Viande,côte de porc,R,2008,9,1,ng/g,Bromés,BB153,"<0,0012",0,0.0012,0.0006
Viande,côte de porc,R,2009,5,2,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Viande,côte de porc,R,2009,6,2,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Viande,côte de porc,R,2008,2,2,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Viande,côte de porc,R,2008,9,2,ng/g,Bromés,BB153,"<0,0014",0,0.0014,0.0007
Viande,côte de porc,R,2008,7,2,ng/g,Bromés,BB153,0.0004,0.0004,0.0004,0.0004
Viande,côte de porc,R,2008,34,2,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Viande,côte de porc,R,2008,8,1,ng/g,Bromés,BB153,"<0,0009",0,0.0009,0.00045
Viande,côte de porc,R,2008,6,1,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Viande,côte de porc,R,2008,1,2,ng/g,Bromés,BB153,"<0,0014",0,0.0014,0.0007
Viande,côte de porc,R,2008,8,2,ng/g,Bromés,BB153,"<0,0013",0,0.0013,0.00065
Viande,rôti de porc,R,2008,2,1,ng/g,Bromés,BB153,"<0,0030",0,0.003,0.0015
Viande,rôti de porc,R,2007,34,1,ng/g,Bromés,BB153,"<0,0025",0,0.0025,0.00125
Viande,rôti de porc,R,2007,7,1,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Viande,rôti de porc,R,2007,1,1,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Viande,rôti de porc,R,2008,9,1,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Viande,rôti de porc,R,2008,2,2,ng/g,Bromés,BB153,"<0,0011",0,0.0011,0.00055
Viande,rôti de porc,R,2009,5,2,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Viande,rôti de porc,R,2008,9,2,ng/g,Bromés,BB153,0.0003,0.0003,0.0003,0.0003
Viande,rôti de porc,R,2008,6,1,ng/g,Bromés,BB153,"<0,0019",0,0.0019,0.00095
Viande,rôti de porc,R,2009,6,2,ng/g,Bromés,BB153,"<0,0012",0,0.0012,0.0006
Viande,rôti de porc,R,2008,34,2,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Viande,rôti de porc,R,2008,5,1,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Viande,rôti de porc,R,2008,8,1,ng/g,Bromés,BB153,"<0,0013",0,0.0013,0.00065
Viande,rôti de porc,R,2008,7,2,ng/g,Bromés,BB153,"<0,0009",0,0.0009,0.00045
Viande,rôti de porc,R,2008,1,2,ng/g,Bromés,BB153,"<0,0009",0,0.0009,0.00045
Viande,rôti de porc,R,2008,8,2,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Plats composés,veau,R,2008,2,1,ng/g,Bromés,BB153,0.0008,0.0008,0.0008,0.0008
Plats composés,veau,R,2007,7,1,ng/g,Bromés,BB153,"<0,0014",0,0.0014,0.0007
Plats composés,veau,R,2007,34,1,ng/g,Bromés,BB153,"<0,0008",0,0.0008,0.0004
Plats composés,veau,R,2007,1,1,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Plats composés,veau,R,2008,5,1,ng/g,Bromés,BB153,0.0003,0.0003,0.0003,0.0003
Plats composés,veau,R,2008,9,1,ng/g,Bromés,BB153,0.0003,0.0003,0.0003,0.0003
Plats composés,veau,R,2008,9,2,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Plats composés,veau,R,2009,6,2,ng/g,Bromés,BB153,0.0003,0.0003,0.0003,0.0003
Plats composés,veau,R,2008,2,2,ng/g,Bromés,BB153,0.0005,0.0005,0.0005,0.0005
Plats composés,veau,R,2009,5,2,ng/g,Bromés,BB153,"<0,0013",0,0.0013,0.00065
Plats composés,veau,R,2008,34,2,ng/g,Bromés,BB153,"<0,0002",0,0.0002,0.0001
Plats composés,veau,R,2008,8,1,ng/g,Bromés,BB153,"<0,0014",0,0.0014,0.0007
Plats composés,veau,R,2008,7,2,ng/g,Bromés,BB153,"<0,0014",0,0.0014,0.0007
Plats composés,veau,R,2008,6,1,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Plats composés,veau,R,2008,1,2,ng/g,Bromés,BB153,"<0,0009",0,0.0009,0.00045
Plats composés,veau,R,2008,8,2,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Volaille et gibier,canard,R,2007,34,1,ng/g,Bromés,BB153,"<0,0021",0,0.0021,0.00105
Volaille et gibier,canard,R,2008,34,2,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Volaille et gibier,canard,R,2008,8,1,ng/g,Bromés,BB153,"<0,0014",0,0.0014,0.0007
Volaille et gibier,canard,R,2008,8,2,ng/g,Bromés,BB153,"<0,0015",0,0.0015,0.00075
Volaille et gibier,poulet,R,2007,7,1,ng/g,Bromés,BB153,"<0,0009",0,0.0009,0.00045
Volaille et gibier,poulet,R,2007,34,1,ng/g,Bromés,BB153,"<0,0007",0,0.0007,0.00035
Volaille et gibier,poulet,R,2007,1,1,ng/g,Bromés,BB153,"<0,0009",0,0.0009,0.00045
Volaille et gibier,poulet,R,2008,2,1,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Volaille et gibier,poulet,R,2009,5,2,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Volaille et gibier,poulet,R,2008,2,2,ng/g,Bromés,BB153,"<0,0005",0,0.0005,0.00025
Volaille et gibier,poulet,R,2008,9,1,ng/g,Bromés,BB153,"<0,0004",0,0.0004,0.0002
Volaille et gibier,poulet,R,2008,9,2,ng/g,Bromés,BB153,"<0,0012",0,0.0012,0.0006
Volaille et gibier,poulet,R,2008,7,2,ng/g,Bromés,BB153,"<0,0010",0,0.001,0.0005
Volaille et gibier,poulet,R,2008,6,1,ng/g,Bromés,BB153,"<0,0017",0,0.0017,0.00085
Volaille et gibier,poulet,R,2009,6,2,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Volaille et gibier,poulet,R,2008,34,2,ng/g,Bromés,BB153,"<0,0006",0,0.0006,0.0003
Volaille et gibier,poulet,R,2008,5,1,ng/g,Bromés,BB153,"<0,0003",0,0.0003,0.00015
Volaille et gibier,poulet,R,2008,8,1,ng/g,Bromés,BB153,"<0,0019",0,0.0019,0.00095
Volaille et gibier,poulet,R,2008,1,2,ng/g,Bromés,BB153,"<0,0011",0,0.0011,0.00055
Volaille et gibier,poulet,R,2008,8,2,ng/g,Bromés,BB153,"<0,0024",0,0.0024,0.0012
Abats,foie,R,2007,1,1,ng/g,Bromés,BB153,0.0010,0.0010,0.0010,0.0010
Abats,foie,R,2008,2,1,ng/g,Bromés,BB153,0.0020,0.0020,0.0020,0.0020
Abats,foie,R,2007,34,1,ng/g,Bromés,BB153,"<0,0041",0,0.0041,0.00205
Abats,foie,R,2007,7,1,ng/g,Bromés,BB153,0.0022,0.0022,0.0022,0.0022
Abats,foie,R,2008,9,1,ng/g,Bromés,BB153,0.0032,0.0032,0.0032,0.0032
Abats,foie,R,2008,8,1,ng/g,Bromés,BB153,0.0017,0.0017,0.0017,0.0017
Abats,foie,R,2008,9,2,ng/g,Bromés,BB153,0.0024,0.0024,0.0024,0.0024
