Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Légumes secs,lentille,R,2008,8,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Légumes secs,lentille,R,2008,8,2,mg/kg ,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Légumes secs,lentille,R,2008,9,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Légumes secs,lentille,R,2008,9,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Légumes secs,lentille,R,2008,34,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Légumes secs,lentille,R,2009,5,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Légumes secs,lentille,R,2009,6,2,mg/kg ,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Glaces et desserts glacés,glace,N,2007,99,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Glaces et desserts glacés,glace,N,2008,99,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Chocolat,chocolat noir,N,2007,99,1,mg/l,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Chocolat,chocolat noir,N,2008,99,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Sucres et dérivés,confiture,N,2007,99,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Sucres et dérivés,confiture,N,2008,99,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Sucres et dérivés,sucre,N,2007,99,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (3),0,3.0,1.5
Sucres et dérivés,sucre,N,2008,99,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",641,641,641,641
Boissons alcoolisées,bière,N,2007,99,1,mg/l,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Boissons alcoolisées,bière,N,2008,99,2,mg/l,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Boissons alcoolisées,cidre,N,2007,99,1,mg/l,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",44,44,44,44
Boissons alcoolisées,cidre,N,2008,99,2,mg/l,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",36,36,36,36
Boissons alcoolisées,vin,N,2007,99,1,mg/l,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",95,95,95,95
Boissons alcoolisées,vin,N,2008,99,2,mg/l,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",89,89,89,89
Autres boissons chaudes,boisson au chocolat,R,2007,34,1,mg/l,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Autres boissons chaudes,boisson au chocolat,R,2008,5,1,mg/l,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Autres boissons chaudes,boisson au chocolat,R,2008,34,2,mg/l,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Autres boissons chaudes,boisson au chocolat,R,2009,5,2,mg/l,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
"Sandwiches, casse-croûte",hamburger,R,2007,34,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
"Sandwiches, casse-croûte",hamburger,R,2008,5,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
"Sandwiches, casse-croûte",hamburger,R,2008,34,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
"Sandwiches, casse-croûte",hamburger,R,2009,5,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
"Sandwiches, casse-croûte",sandwich,R,2008,5,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
"Sandwiches, casse-croûte",sandwich,R,2009,5,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2007,1,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",NQ (5),0,5.0,2.5
Plats composés,pâtes fourrées type ravioli,R,2007,7,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2007,34,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2008,8,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2008,9,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2008,1,2,mg/kg ,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2008,2,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Plats composés,pâtes fourrées type ravioli,R,2008,2,2,mg/kg ,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2008,5,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2008,6,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2008,7,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2008,8,2,mg/kg ,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2008,9,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2008,34,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2009,5,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Plats composés,pâtes fourrées type ravioli,R,2009,6,2,mg/kg ,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Compotes et fruits cuits,fruits au sirop,N,2007,99,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Compotes et fruits cuits,fruits au sirop,N,2007,99,1,mg/l,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",,,,
Compotes et fruits cuits,fruits au sirop,N,2008,99,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",ND (1),0,1.0,0.5
Fruits secs et graines oléagineuses,fruit séché,N,2007,99,1,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",55,55,55,55
Fruits secs et graines oléagineuses,fruit séché,N,2008,99,2,mg/kg,Additifs,"Sulfites   (E220, E221, E222, E223, E224, E226, E227 et E228)",73,73,73,73
Boissons fraîches sans alcool,jus d'ananas à base de concentré,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,jus de fruits multivitamines 100% pur jus,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,jus d'orange à base de concentré pasteurisé,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,jus d'orange frais non sucré,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,jus de pomme à base de concentré pasteurisé,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,1,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,2,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,8,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,pomme de terre chips salées,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Boissons alcoolisées,champagne,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons alcoolisées,champagne,N,2008,99,2,mg/l,Additifs,Nitrites  (E249-250),,,,
Charcuterie,foie gras,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),5.5,5.5,5.5,5.5
Charcuterie,foie gras,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Crustacés et mollusques,crevette,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2008,1,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2008,2,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2008,5,1,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2008,8,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2008,9,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2009,5,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Crustacés et mollusques,crevette,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Fromages,fromage à pâte ferme enrobé de cire,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fromages,fromage à pâte ferme enrobé de cire,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Margarine,margarine au tournesol,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Margarine,margarine au tournesol,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,limonade ou clear lime sucrée,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,limonade ou clear lime sucrée,N,2008,99,2,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,sirop aux extraits de fruits,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,sirop aux extraits de fruits,N,2008,99,2,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,boisson aux extraits de thé aromatisé,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,boisson aux extraits de thé aromatisé,N,2008,99,2,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,boisson gazeuse à l'orange avec pulpe sucrée,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,boisson gazeuse à l'orange avec pulpe sucrée,N,2008,99,2,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,boisson plate à l'orange,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Boissons fraîches sans alcool,boisson plate à l'orange,N,2008,99,2,mg/l,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,gâteau au chocolat,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,gâteau au chocolat,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,cake aux fruits confits,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,cake aux fruits confits,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,barquette à la pulpe de fruit,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,barquette à la pulpe de fruit,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Plats composés,cassoulet,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Plats composés,cassoulet,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Plats composés,choucroute,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Plats composés,choucroute,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Plats composés,choucroute,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Plats composés,choucroute,R,2009,6,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Plats composés,hachis parmentier,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,hachis parmentier,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Plats composés,hachis parmentier,R,2008,1,2,mg/kg ,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,hachis parmentier,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,hachis parmentier,R,2008,2,2,mg/kg ,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,hachis parmentier,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,hachis parmentier,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,hachis parmentier,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,hachis parmentier,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,hachis parmentier,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,couscous,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Plats composés,couscous,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Plats composés,couscous,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,couscous,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,couscous,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,couscous,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,couscous,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,couscous,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,couscous,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,couscous,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),ND (1),0,1.0,0.5
Plats composés,cordon bleu de volaille,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Plats composés,cordon bleu de volaille,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Plats composés,taboulé,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Plats composés,taboulé,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Plats composés,taboulé,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Plats composés,taboulé,R,2008,8,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Plats composés,taboulé,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Plats composés,taboulé,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Charcuterie,merguez,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,merguez,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,merguez,R,2008,2,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,merguez,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,merguez,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,merguez,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,saucisse de strasbourg,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),5.3,5.3,5.3,5.3
Charcuterie,saucisse de strasbourg,R,2008,2,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,saucisse de strasbourg,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,saucisse de strasbourg,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),ND (2),0,2.0,1.0
Charcuterie,saucisse de strasbourg,R,2008,8,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,saucisse de strasbourg,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Charcuterie,saucisse de strasbourg,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),NQ (5),0,5.0,2.5
Chocolat,barre chocolatée biscuitée,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Chocolat,barre chocolatée biscuitée,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Sucres et dérivés,bonbons tout type,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Sucres et dérivés,bonbons tout type,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Chocolat,chocolat au lait,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Chocolat,chocolat au lait,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Chocolat,chocolat au lait aux fruits secs,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Chocolat,chocolat au lait aux fruits secs,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Chocolat,pâte à tartiner chocolatée,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Chocolat,pâte à tartiner chocolatée,N,2007,99,1,mg/l,Additifs,Nitrites  (E249-250),,,,
Chocolat,pâte à tartiner chocolatée,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,biscuit apéritif,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,biscuit apéritif,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,biscuit sec au chocolat,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,biscuit sec au chocolat,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,biscuit sec,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Biscuits sucrés ou salés et barres,biscuit sec,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,moelleux au chocolat,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,moelleux au chocolat,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,gateau moelleux fourré ou non,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,gateau moelleux fourré ou non,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,"chou, chouquette",N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,"chou, chouquette",N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,crêpe sucrée,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,crêpe sucrée,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,crêpe ou gaufre,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,crêpe ou gaufre,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,gâteau,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,gâteau,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,tarte ou tartelette,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Pâtisseries et gâteaux,tarte ou tartelette,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fromages,fromage fondu,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fromages,fromage fondu,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fromages,camembert et apparenté,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fromages,camembert et apparenté,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fromages,"cantal, morbier et apparenté",N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fromages,"cantal, morbier et apparenté",N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fromages,chèvre,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fromages,chèvre,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fromages,edam et apparenté,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fromages,edam et apparenté,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fromages,gruyère,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Fromages,gruyère,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Margarine,margarine allégée,N,2007,99,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Margarine,margarine allégée,N,2008,99,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2007,7,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2008,1,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2008,2,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2008,2,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2008,5,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2008,6,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2008,7,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2008,8,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2008,8,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2008,9,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2008,9,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2008,34,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2009,5,2,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,bœuf steak,R,2009,6,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2007,1,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2007,34,1,mg/kg,Additifs,Nitrites  (E249-250),,,,
Viande,côte de porc,R,2008,1,2,mg/kg ,Additifs,Nitrites  (E249-250),,,,
