Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Poissons,poisson pané,R,2007,7,1,pg/g PF,Dioxines PCB,PCB_77,0.531,0.531,0.531,0.531
Poissons,poisson pané,R,2007,34,1,pg/g PF,Dioxines PCB,PCB_77,0.441,0.441,0.441,0.441
Poissons,poisson pané,R,2008,1,2,pg/g PF,Dioxines PCB,PCB_77,0.432,0.432,0.432,0.432
Poissons,poisson pané,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,1.535,1.535,1.535,1.535
Poissons,poisson pané,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,1.560,1.560,1.560,1.560
Poissons,poisson pané,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,0.725,0.725,0.725,0.725
Poissons,poisson pané,R,2008,6,1,pg/g PF,Dioxines PCB,PCB_77,0.810,0.810,0.810,0.810
Poissons,poisson pané,R,2008,7,2,pg/g PF,Dioxines PCB,PCB_77,0.317,0.317,0.317,0.317
Poissons,poisson pané,R,2008,8,1,pg/g PF,Dioxines PCB,PCB_77,0.423,0.423,0.423,0.423
Poissons,poisson pané,R,2008,8,2,pg/g PF,Dioxines PCB,PCB_77,0.316,0.316,0.316,0.316
Poissons,poisson pané,R,2008,9,1,pg/g PF,Dioxines PCB,PCB_77,0.649,0.649,0.649,0.649
Poissons,poisson pané,R,2008,9,2,pg/g PF,Dioxines PCB,PCB_77,0.391,0.391,0.391,0.391
Poissons,poisson pané,R,2008,34,2,pg/g PF,Dioxines PCB,PCB_77,0.631,0.631,0.631,0.631
Poissons,poisson pané,R,2009,5,2,pg/g PF,Dioxines PCB,PCB_77,0.326,0.326,0.326,0.326
Poissons,poisson pané,R,2009,6,2,pg/g PF,Dioxines PCB,PCB_77,0.500,0.500,0.500,0.500
Poissons,saumon fumé,R,2007,34,1,pg/g PF,Dioxines PCB,PCB_77,12.432,12.432,12.432,12.432
Poissons,saumon fumé,R,2008,34,2,pg/g PF,Dioxines PCB,PCB_77,10.568,10.568,10.568,10.568
Poissons,saumon,R,2007,1,1,pg/g PF,Dioxines PCB,PCB_77,17.590,17.590,17.590,17.590
Poissons,saumon,R,2007,7,1,pg/g PF,Dioxines PCB,PCB_77,11.128,11.128,11.128,11.128
Poissons,saumon,R,2007,34,1,pg/g PF,Dioxines PCB,PCB_77,17.729,17.729,17.729,17.729
Poissons,saumon,R,2008,1,2,pg/g PF,Dioxines PCB,PCB_77,1.196,1.196,1.196,1.196
Poissons,saumon,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,16.927,16.927,16.927,16.927
Poissons,saumon,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,14.653,14.653,14.653,14.653
Poissons,saumon,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,19.044,19.044,19.044,19.044
Poissons,saumon,R,2008,6,1,pg/g PF,Dioxines PCB,PCB_77,17.578,17.578,17.578,17.578
Poissons,saumon,R,2008,7,2,pg/g PF,Dioxines PCB,PCB_77,15.052,15.052,15.052,15.052
Poissons,saumon,R,2008,8,1,pg/g PF,Dioxines PCB,PCB_77,14.165,14.165,14.165,14.165
Poissons,saumon,R,2008,8,2,pg/g PF,Dioxines PCB,PCB_77,22.568,22.568,22.568,22.568
Poissons,saumon,R,2008,9,1,pg/g PF,Dioxines PCB,PCB_77,11.928,11.928,11.928,11.928
Poissons,saumon,R,2008,9,2,pg/g PF,Dioxines PCB,PCB_77,13.890,13.890,13.890,13.890
Poissons,saumon,R,2008,34,2,pg/g PF,Dioxines PCB,PCB_77,15.067,15.067,15.067,15.067
Poissons,saumon,R,2009,5,2,pg/g PF,Dioxines PCB,PCB_77,8.068,8.068,8.068,8.068
Poissons,saumon,R,2009,6,2,pg/g PF,Dioxines PCB,PCB_77,14.143,14.143,14.143,14.143
Poissons,thon,R,2008,8,1,pg/g PF,Dioxines PCB,PCB_77,27.265,27.265,27.265,27.265
Poissons,thon,R,2008,8,2,pg/g PF,Dioxines PCB,PCB_77,0.400,0.400,0.400,0.400
Charcuterie,merguez,R,2007,7,1,pg/g PF,Dioxines PCB,PCB_77,0.468,0.468,0.468,0.468
Charcuterie,merguez,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,0.323,0.323,0.323,0.323
Charcuterie,merguez,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,0.637,0.637,0.637,0.637
Charcuterie,merguez,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,0.813,0.813,0.813,0.813
Charcuterie,merguez,R,2008,7,2,pg/g PF,Dioxines PCB,PCB_77,0.312,0.312,0.312,0.312
Charcuterie,merguez,R,2009,5,2,pg/g PF,Dioxines PCB,PCB_77,0.804,0.804,0.804,0.804
Charcuterie,saucisse de strasbourg,R,2007,34,1,pg/g PF,Dioxines PCB,PCB_77,0.309,0.309,0.309,0.309
Charcuterie,saucisse de strasbourg,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,0.149,0.149,0.149,0.149
Charcuterie,saucisse de strasbourg,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,0.157,0.157,0.157,0.157
Charcuterie,saucisse de strasbourg,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,0.265,0.265,0.265,0.265
Charcuterie,saucisse de strasbourg,R,2008,8,1,pg/g PF,Dioxines PCB,PCB_77,0.217,0.217,0.217,0.217
Charcuterie,saucisse de strasbourg,R,2008,8,2,pg/g PF,Dioxines PCB,PCB_77,0.098,0.098,0.098,0.098
Charcuterie,saucisse de strasbourg,R,2008,34,2,pg/g PF,Dioxines PCB,PCB_77,0.530,0.530,0.530,0.530
Charcuterie,saucisse de strasbourg,R,2009,5,2,pg/g PF,Dioxines PCB,PCB_77,0.285,0.285,0.285,0.285
Volaille et gibier,dinde rôtie,R,2008,9,1,pg/g PF,Dioxines PCB,PCB_77,0.444,0.444,0.444,0.444
Volaille et gibier,dinde rôtie,R,2008,9,2,pg/g PF,Dioxines PCB,PCB_77,0.197,0.197,0.197,0.197
Volaille et gibier,dinde escalope,R,2007,1,1,pg/g PF,Dioxines PCB,PCB_77,0.194,0.194,0.194,0.194
Volaille et gibier,dinde escalope,R,2007,7,1,pg/g PF,Dioxines PCB,PCB_77,0.465,0.465,0.465,0.465
Volaille et gibier,dinde escalope,R,2007,34,1,pg/g PF,Dioxines PCB,PCB_77,0.300,0.300,0.300,0.300
Volaille et gibier,dinde escalope,R,2008,1,2,pg/g PF,Dioxines PCB,PCB_77,0.228,0.228,0.228,0.228
Volaille et gibier,dinde escalope,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,0.104,0.104,0.104,0.104
Volaille et gibier,dinde escalope,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,0.116,0.116,0.116,0.116
Volaille et gibier,dinde escalope,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,0.409,0.409,0.409,0.409
Volaille et gibier,dinde escalope,R,2008,6,1,pg/g PF,Dioxines PCB,PCB_77,0.112,0.112,0.112,0.112
Volaille et gibier,dinde escalope,R,2008,7,2,pg/g PF,Dioxines PCB,PCB_77,0.110,0.110,0.110,0.110
Volaille et gibier,dinde escalope,R,2008,8,1,pg/g PF,Dioxines PCB,PCB_77,0.211,0.211,0.211,0.211
Volaille et gibier,dinde escalope,R,2008,8,2,pg/g PF,Dioxines PCB,PCB_77,0.197,0.197,0.197,0.197
Volaille et gibier,dinde escalope,R,2008,9,1,pg/g PF,Dioxines PCB,PCB_77,0.201,0.201,0.201,0.201
Volaille et gibier,dinde escalope,R,2008,9,2,pg/g PF,Dioxines PCB,PCB_77,0.170,0.170,0.170,0.170
Volaille et gibier,dinde escalope,R,2008,34,2,pg/g PF,Dioxines PCB,PCB_77,0.076,0.076,0.076,0.076
Volaille et gibier,dinde escalope,R,2009,5,2,pg/g PF,Dioxines PCB,PCB_77,0.160,0.160,0.160,0.160
Volaille et gibier,dinde escalope,R,2009,6,2,pg/g PF,Dioxines PCB,PCB_77,0.046,0.046,0.046,0.046
"Entremets, crèmes desserts et laits gélifiés",mousse au chocolat rayon frais,N,2007,99,1,pg/g PF,Dioxines PCB,PCB_77,0.082,0.082,0.082,0.082
"Entremets, crèmes desserts et laits gélifiés",mousse au chocolat rayon frais,N,2008,99,2,pg/g PF,Dioxines PCB,PCB_77,0.121,0.121,0.121,0.121
"Entremets, crèmes desserts et laits gélifiés",chocolat viennois ou liégeois,N,2007,99,1,pg/g PF,Dioxines PCB,PCB_77,0.052,0.052,0.052,0.052
"Entremets, crèmes desserts et laits gélifiés",chocolat viennois ou liégeois,N,2008,99,2,pg/g PF,Dioxines PCB,PCB_77,0.118,0.118,0.118,0.118
"Entremets, crèmes desserts et laits gélifiés",crème caramel,N,2007,99,1,pg/g PF,Dioxines PCB,PCB_77,0.052,0.052,0.052,0.052
"Entremets, crèmes desserts et laits gélifiés",crème caramel,N,2008,99,2,pg/g PF,Dioxines PCB,PCB_77,0.183,0.183,0.183,0.183
"Entremets, crèmes desserts et laits gélifiés",clafoutis aux fruits,R,2008,6,1,pg/g PF,Dioxines PCB,PCB_77,0.362,0.362,0.362,0.362
"Entremets, crèmes desserts et laits gélifiés",clafoutis aux fruits,R,2009,6,2,pg/g PF,Dioxines PCB,PCB_77,0.385,0.385,0.385,0.385
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2007,1,1,pg/g PF,Dioxines PCB,PCB_77,0.121,0.121,0.121,0.121
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,1,2,pg/g PF,Dioxines PCB,PCB_77,0.221,0.221,0.221,0.221
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,0.069,0.069,0.069,0.069
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,0.320,0.320,0.320,0.320
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,0.186,0.186,0.186,0.186
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,6,1,pg/g PF,Dioxines PCB,PCB_77,0.175,0.175,0.175,0.175
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,8,1,pg/g PF,Dioxines PCB,PCB_77,0.292,0.292,0.292,0.292
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,8,2,pg/g PF,Dioxines PCB,PCB_77,0.249,0.249,0.249,0.249
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,9,1,pg/g PF,Dioxines PCB,PCB_77,0.328,0.328,0.328,0.328
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2008,9,2,pg/g PF,Dioxines PCB,PCB_77,0.101,0.101,0.101,0.101
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2009,5,2,pg/g PF,Dioxines PCB,PCB_77,0.159,0.159,0.159,0.159
"Entremets, crèmes desserts et laits gélifiés",flan aux oeufs,R,2009,6,2,pg/g PF,Dioxines PCB,PCB_77,0.151,0.151,0.151,0.151
Lait,lait demi-écrémé,R,2007,1,1,pg/g PF,Dioxines PCB,PCB_77,0.044,0.044,0.044,0.044
Lait,lait demi-écrémé,R,2007,7,1,pg/g PF,Dioxines PCB,PCB_77,0.085,0.085,0.085,0.085
Lait,lait demi-écrémé,R,2007,34,1,pg/g PF,Dioxines PCB,PCB_77,0.046,0.046,0.046,0.046
Lait,lait demi-écrémé,R,2008,1,2,pg/g PF,Dioxines PCB,PCB_77,0.083,0.083,0.083,0.083
Lait,lait demi-écrémé,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,0.056,0.056,0.056,0.056
Lait,lait demi-écrémé,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,0.027,0.027,0.027,0.027
Lait,lait demi-écrémé,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,0.155,0.155,0.155,0.155
Lait,lait demi-écrémé,R,2008,6,1,pg/g PF,Dioxines PCB,PCB_77,0.078,0.078,0.078,0.078
Lait,lait demi-écrémé,R,2008,7,2,pg/g PF,Dioxines PCB,PCB_77,0.087,0.087,0.087,0.087
Lait,lait demi-écrémé,R,2008,8,1,pg/g PF,Dioxines PCB,PCB_77,0.064,0.064,0.064,0.064
Lait,lait demi-écrémé,R,2008,8,2,pg/g PF,Dioxines PCB,PCB_77,0.023,0.023,0.023,0.023
Lait,lait demi-écrémé,R,2008,9,1,pg/g PF,Dioxines PCB,PCB_77,0.048,0.048,0.048,0.048
Lait,lait demi-écrémé,R,2008,9,2,pg/g PF,Dioxines PCB,PCB_77,0.023,0.023,0.023,0.023
Lait,lait demi-écrémé,R,2008,34,2,pg/g PF,Dioxines PCB,PCB_77,0.066,0.066,0.066,0.066
Lait,lait demi-écrémé,R,2009,5,2,pg/g PF,Dioxines PCB,PCB_77,0.024,0.024,0.024,0.024
Lait,lait demi-écrémé,R,2009,6,2,pg/g PF,Dioxines PCB,PCB_77,0.022,0.022,0.022,0.022
Lait,lait écrémé,R,2007,1,1,pg/g PF,Dioxines PCB,PCB_77,0.103,0.103,0.103,0.103
Lait,lait écrémé,R,2007,7,1,pg/g PF,Dioxines PCB,PCB_77,0.076,0.076,0.076,0.076
Lait,lait écrémé,R,2008,1,2,pg/g PF,Dioxines PCB,PCB_77,0.063,0.063,0.063,0.063
Lait,lait écrémé,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,0.078,0.078,0.078,0.078
Lait,lait écrémé,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,0.050,0.050,0.050,0.050
Lait,lait écrémé,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,0.107,0.107,0.107,0.107
Lait,lait écrémé,R,2008,6,1,pg/g PF,Dioxines PCB,PCB_77,0.030,0.030,0.030,0.030
Lait,lait écrémé,R,2008,7,2,pg/g PF,Dioxines PCB,PCB_77,0.028,0.028,0.028,0.028
Lait,lait écrémé,R,2009,5,2,pg/g PF,Dioxines PCB,PCB_77,0.044,0.044,0.044,0.044
Lait,lait écrémé,R,2009,6,2,pg/g PF,Dioxines PCB,PCB_77,0.014,0.014,0.014,0.014
Lait,lait entier,R,2007,1,1,pg/g PF,Dioxines PCB,PCB_77,0.077,0.077,0.077,0.077
Lait,lait entier,R,2007,7,1,pg/g PF,Dioxines PCB,PCB_77,0.134,0.134,0.134,0.134
Lait,lait entier,R,2007,34,1,pg/g PF,Dioxines PCB,PCB_77,0.118,0.118,0.118,0.118
Lait,lait entier,R,2008,1,2,pg/g PF,Dioxines PCB,PCB_77,0.056,0.056,0.056,0.056
Lait,lait entier,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,0.083,0.083,0.083,0.083
Lait,lait entier,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,0.072,0.072,0.072,0.072
Lait,lait entier,R,2008,7,2,pg/g PF,Dioxines PCB,PCB_77,0.136,0.136,0.136,0.136
Lait,lait entier,R,2008,8,1,pg/g PF,Dioxines PCB,PCB_77,0.094,0.094,0.094,0.094
Lait,lait entier,R,2008,8,2,pg/g PF,Dioxines PCB,PCB_77,0.038,0.038,0.038,0.038
Lait,lait entier,R,2008,9,1,pg/g PF,Dioxines PCB,PCB_77,0.049,0.049,0.049,0.049
Lait,lait entier,R,2008,9,2,pg/g PF,Dioxines PCB,PCB_77,0.048,0.048,0.048,0.048
Lait,lait entier,R,2008,34,2,pg/g PF,Dioxines PCB,PCB_77,0.123,0.123,0.123,0.123
Ultra-frais laitier,crème fraîche,R,2007,1,1,pg/g PF,Dioxines PCB,PCB_77,0.304,0.304,0.304,0.304
Ultra-frais laitier,crème fraîche,R,2007,7,1,pg/g PF,Dioxines PCB,PCB_77,0.435,0.435,0.435,0.435
Ultra-frais laitier,crème fraîche,R,2007,34,1,pg/g PF,Dioxines PCB,PCB_77,0.281,0.281,0.281,0.281
Ultra-frais laitier,crème fraîche,R,2008,1,2,pg/g PF,Dioxines PCB,PCB_77,0.208,0.208,0.208,0.208
Ultra-frais laitier,crème fraîche,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,0.185,0.185,0.185,0.185
Ultra-frais laitier,crème fraîche,R,2008,6,1,pg/g PF,Dioxines PCB,PCB_77,0.348,0.348,0.348,0.348
Ultra-frais laitier,crème fraîche,R,2008,7,2,pg/g PF,Dioxines PCB,PCB_77,0.169,0.169,0.169,0.169
Ultra-frais laitier,crème fraîche,R,2008,9,1,pg/g PF,Dioxines PCB,PCB_77,0.335,0.335,0.335,0.335
Ultra-frais laitier,crème fraîche,R,2008,9,2,pg/g PF,Dioxines PCB,PCB_77,0.156,0.156,0.156,0.156
Ultra-frais laitier,crème fraîche,R,2008,34,2,pg/g PF,Dioxines PCB,PCB_77,0.437,0.437,0.437,0.437
Ultra-frais laitier,crème fraîche,R,2009,5,2,pg/g PF,Dioxines PCB,PCB_77,0.185,0.185,0.185,0.185
Ultra-frais laitier,crème fraîche,R,2009,6,2,pg/g PF,Dioxines PCB,PCB_77,0.164,0.164,0.164,0.164
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,1,1,pg/g PF,Dioxines PCB,PCB_77,0.112,0.112,0.112,0.112
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,7,1,pg/g PF,Dioxines PCB,PCB_77,0.155,0.155,0.155,0.155
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,34,1,pg/g PF,Dioxines PCB,PCB_77,0.102,0.102,0.102,0.102
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,1,2,pg/g PF,Dioxines PCB,PCB_77,0.123,0.123,0.123,0.123
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,0.126,0.126,0.126,0.126
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,0.159,0.159,0.159,0.159
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,0.127,0.127,0.127,0.127
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,6,1,pg/g PF,Dioxines PCB,PCB_77,0.019,0.019,0.019,0.019
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,7,2,pg/g PF,Dioxines PCB,PCB_77,0.052,0.052,0.052,0.052
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,1,pg/g PF,Dioxines PCB,PCB_77,0.057,0.057,0.057,0.057
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,2,pg/g PF,Dioxines PCB,PCB_77,0.102,0.102,0.102,0.102
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,1,pg/g PF,Dioxines PCB,PCB_77,0.100,0.100,0.100,0.100
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,2,pg/g PF,Dioxines PCB,PCB_77,0.044,0.044,0.044,0.044
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,34,2,pg/g PF,Dioxines PCB,PCB_77,0.100,0.100,0.100,0.100
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,5,2,pg/g PF,Dioxines PCB,PCB_77,0.036,0.036,0.036,0.036
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,6,2,pg/g PF,Dioxines PCB,PCB_77,0.080,0.080,0.080,0.080
Fromages,fromage blanc non allégé,R,2007,1,1,pg/g PF,Dioxines PCB,PCB_77,0.084,0.084,0.084,0.084
Fromages,fromage blanc non allégé,R,2007,7,1,pg/g PF,Dioxines PCB,PCB_77,0.142,0.142,0.142,0.142
Fromages,fromage blanc non allégé,R,2007,34,1,pg/g PF,Dioxines PCB,PCB_77,0.248,0.248,0.248,0.248
Fromages,fromage blanc non allégé,R,2008,1,2,pg/g PF,Dioxines PCB,PCB_77,0.094,0.094,0.094,0.094
Fromages,fromage blanc non allégé,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,0.098,0.098,0.098,0.098
Fromages,fromage blanc non allégé,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,0.142,0.142,0.142,0.142
Fromages,fromage blanc non allégé,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,0.068,0.068,0.068,0.068
Fromages,fromage blanc non allégé,R,2008,6,1,pg/g PF,Dioxines PCB,PCB_77,0.150,0.150,0.150,0.150
Fromages,fromage blanc non allégé,R,2008,7,2,pg/g PF,Dioxines PCB,PCB_77,0.116,0.116,0.116,0.116
Fromages,fromage blanc non allégé,R,2008,8,1,pg/g PF,Dioxines PCB,PCB_77,0.115,0.115,0.115,0.115
Fromages,fromage blanc non allégé,R,2008,8,2,pg/g PF,Dioxines PCB,PCB_77,0.071,0.071,0.071,0.071
Fromages,fromage blanc non allégé,R,2008,9,1,pg/g PF,Dioxines PCB,PCB_77,0.073,0.073,0.073,0.073
Fromages,fromage blanc non allégé,R,2008,9,2,pg/g PF,Dioxines PCB,PCB_77,0.091,0.091,0.091,0.091
Fromages,fromage blanc non allégé,R,2008,34,2,pg/g PF,Dioxines PCB,PCB_77,0.102,0.102,0.102,0.102
Fromages,fromage blanc non allégé,R,2009,5,2,pg/g PF,Dioxines PCB,PCB_77,0.058,0.058,0.058,0.058
Fromages,fromage blanc non allégé,R,2009,6,2,pg/g PF,Dioxines PCB,PCB_77,0.086,0.086,0.086,0.086
Ultra-frais laitier,yaourt 0%,R,2007,1,1,pg/g PF,Dioxines PCB,PCB_77,0.278,0.278,0.278,0.278
Ultra-frais laitier,yaourt 0%,R,2007,7,1,pg/g PF,Dioxines PCB,PCB_77,0.080,0.080,0.080,0.080
Ultra-frais laitier,yaourt 0%,R,2007,34,1,pg/g PF,Dioxines PCB,PCB_77,0.114,0.114,0.114,0.114
Ultra-frais laitier,yaourt 0%,R,2008,1,2,pg/g PF,Dioxines PCB,PCB_77,0.057,0.057,0.057,0.057
Ultra-frais laitier,yaourt 0%,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,0.052,0.052,0.052,0.052
Ultra-frais laitier,yaourt 0%,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,0.166,0.166,0.166,0.166
Ultra-frais laitier,yaourt 0%,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,0.076,0.076,0.076,0.076
Ultra-frais laitier,yaourt 0%,R,2008,6,1,pg/g PF,Dioxines PCB,PCB_77,0.042,0.042,0.042,0.042
Ultra-frais laitier,yaourt 0%,R,2008,7,2,pg/g PF,Dioxines PCB,PCB_77,0.046,0.046,0.046,0.046
Ultra-frais laitier,yaourt 0%,R,2008,8,1,pg/g PF,Dioxines PCB,PCB_77,0.036,0.036,0.036,0.036
Ultra-frais laitier,yaourt 0%,R,2008,8,2,pg/g PF,Dioxines PCB,PCB_77,0.046,0.046,0.046,0.046
Ultra-frais laitier,yaourt 0%,R,2008,9,1,pg/g PF,Dioxines PCB,PCB_77,0.085,0.085,0.085,0.085
Ultra-frais laitier,yaourt 0%,R,2008,9,2,pg/g PF,Dioxines PCB,PCB_77,0.039,0.039,0.039,0.039
Ultra-frais laitier,yaourt 0%,R,2008,34,2,pg/g PF,Dioxines PCB,PCB_77,0.053,0.053,0.053,0.053
Ultra-frais laitier,yaourt 0%,R,2009,5,2,pg/g PF,Dioxines PCB,PCB_77,0.038,0.038,0.038,0.038
Ultra-frais laitier,yaourt 0%,R,2009,6,2,pg/g PF,Dioxines PCB,PCB_77,0.102,0.102,0.102,0.102
Ultra-frais laitier,yaourt au lait entier,R,2007,1,1,pg/g PF,Dioxines PCB,PCB_77,0.066,0.066,0.066,0.066
Ultra-frais laitier,yaourt au lait entier,R,2007,7,1,pg/g PF,Dioxines PCB,PCB_77,0.097,0.097,0.097,0.097
Ultra-frais laitier,yaourt au lait entier,R,2007,34,1,pg/g PF,Dioxines PCB,PCB_77,0.267,0.267,0.267,0.267
Ultra-frais laitier,yaourt au lait entier,R,2008,1,2,pg/g PF,Dioxines PCB,PCB_77,0.056,0.056,0.056,0.056
Ultra-frais laitier,yaourt au lait entier,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,0.110,0.110,0.110,0.110
Ultra-frais laitier,yaourt au lait entier,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,0.112,0.112,0.112,0.112
Ultra-frais laitier,yaourt au lait entier,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,0.047,0.047,0.047,0.047
Ultra-frais laitier,yaourt au lait entier,R,2008,6,1,pg/g PF,Dioxines PCB,PCB_77,0.065,0.065,0.065,0.065
Ultra-frais laitier,yaourt au lait entier,R,2008,7,2,pg/g PF,Dioxines PCB,PCB_77,0.048,0.048,0.048,0.048
Ultra-frais laitier,yaourt au lait entier,R,2008,8,1,pg/g PF,Dioxines PCB,PCB_77,0.057,0.057,0.057,0.057
Ultra-frais laitier,yaourt au lait entier,R,2008,8,2,pg/g PF,Dioxines PCB,PCB_77,0.073,0.073,0.073,0.073
Ultra-frais laitier,yaourt au lait entier,R,2008,9,1,pg/g PF,Dioxines PCB,PCB_77,0.113,0.113,0.113,0.113
Ultra-frais laitier,yaourt au lait entier,R,2008,9,2,pg/g PF,Dioxines PCB,PCB_77,0.078,0.078,0.078,0.078
Ultra-frais laitier,yaourt au lait entier,R,2008,34,2,pg/g PF,Dioxines PCB,PCB_77,0.099,0.099,0.099,0.099
Ultra-frais laitier,yaourt au lait entier,R,2009,5,2,pg/g PF,Dioxines PCB,PCB_77,0.153,0.153,0.153,0.153
Ultra-frais laitier,yaourt au lait entier,R,2009,6,2,pg/g PF,Dioxines PCB,PCB_77,0.151,0.151,0.151,0.151
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,1,1,pg/g PF,Dioxines PCB,PCB_77,0.319,0.319,0.319,0.319
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,7,1,pg/g PF,Dioxines PCB,PCB_77,0.123,0.123,0.123,0.123
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,34,1,pg/g PF,Dioxines PCB,PCB_77,0.147,0.147,0.147,0.147
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,1,2,pg/g PF,Dioxines PCB,PCB_77,0.112,0.112,0.112,0.112
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,1,pg/g PF,Dioxines PCB,PCB_77,0.075,0.075,0.075,0.075
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,2,pg/g PF,Dioxines PCB,PCB_77,0.113,0.113,0.113,0.113
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,5,1,pg/g PF,Dioxines PCB,PCB_77,0.101,0.101,0.101,0.101
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,7,2,pg/g PF,Dioxines PCB,PCB_77,"<0,002",0,0.002,0.001
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,1,pg/g PF,Dioxines PCB,PCB_77,0.108,0.108,0.108,0.108
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,2,pg/g PF,Dioxines PCB,PCB_77,0.030,0.030,0.030,0.030
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,1,pg/g PF,Dioxines PCB,PCB_77,0.084,0.084,0.084,0.084
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,2,pg/g PF,Dioxines PCB,PCB_77,0.052,0.052,0.052,0.052
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,34,2,pg/g PF,Dioxines PCB,PCB_77,0.112,0.112,0.112,0.112
