Groupe de la nomenclature INCA 2,Libellé,Type,Date,Région,Vague,Unité,Famille de substances,Substance,Contamination rapportée,LB,UB,MB
Ultra-frais laitier,crème fraîche,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,crème fraîche,R,2008,7,2,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,crème fraîche,R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,04",0,0.04,0.02
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,101",0,0.101,0.0505
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,9,2,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,101",0,0.101,0.0505
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,6,2,ng/g,Perfluorés,PFHpA,"<0,099",0,0.099,0.0495
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,2,2,ng/g,Perfluorés,PFHpA,"<0,099",0,0.099,0.0495
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,101",0,0.101,0.0505
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,6,1,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,079",0,0.079,0.0395
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,081",0,0.081,0.0405
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,7,2,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,lait fermenté et yaourt à boire,R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Fromages,fromage blanc non allégé,R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Fromages,fromage blanc non allégé,R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Fromages,fromage blanc non allégé,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Fromages,fromage blanc non allégé,R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,099",0,0.099,0.0495
Fromages,fromage blanc non allégé,R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Fromages,fromage blanc non allégé,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,099",0,0.099,0.0495
Fromages,fromage blanc non allégé,R,2008,9,2,ng/g,Perfluorés,PFHpA,"<0,097",0,0.097,0.0485
Fromages,fromage blanc non allégé,R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,099",0,0.099,0.0495
Fromages,fromage blanc non allégé,R,2008,2,2,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Fromages,fromage blanc non allégé,R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Fromages,fromage blanc non allégé,R,2008,7,2,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Fromages,fromage blanc non allégé,R,2009,6,2,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Fromages,fromage blanc non allégé,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Fromages,fromage blanc non allégé,R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,081",0,0.081,0.0405
Fromages,fromage blanc non allégé,R,2008,6,1,ng/g,Perfluorés,PFHpA,"<0,096",0,0.096,0.048
Fromages,fromage blanc non allégé,R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,097",0,0.097,0.0485
Ultra-frais laitier,yaourt 0%,R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt 0%,R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt 0%,R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt 0%,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt 0%,R,2008,9,2,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,yaourt 0%,R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,101",0,0.101,0.0505
Ultra-frais laitier,yaourt 0%,R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,099",0,0.099,0.0495
Ultra-frais laitier,yaourt 0%,R,2009,6,2,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Ultra-frais laitier,yaourt 0%,R,2008,2,2,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,yaourt 0%,R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,099",0,0.099,0.0495
Ultra-frais laitier,yaourt 0%,R,2008,7,2,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Ultra-frais laitier,yaourt 0%,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,yaourt 0%,R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,077",0,0.077,0.0385
Ultra-frais laitier,yaourt 0%,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,078",0,0.078,0.039
Ultra-frais laitier,yaourt 0%,R,2008,6,1,ng/g,Perfluorés,PFHpA,"<0,101",0,0.101,0.0505
Ultra-frais laitier,yaourt 0%,R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,095",0,0.095,0.0475
Ultra-frais laitier,yaourt au lait entier,R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait entier,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait entier,R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait entier,R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait entier,R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Ultra-frais laitier,yaourt au lait entier,R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,yaourt au lait entier,R,2008,9,2,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,yaourt au lait entier,R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Ultra-frais laitier,yaourt au lait entier,R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Ultra-frais laitier,yaourt au lait entier,R,2009,6,2,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Ultra-frais laitier,yaourt au lait entier,R,2008,2,2,ng/g,Perfluorés,PFHpA,"<0,101",0,0.101,0.0505
Ultra-frais laitier,yaourt au lait entier,R,2008,7,2,ng/g,Perfluorés,PFHpA,"<0,099",0,0.099,0.0495
Ultra-frais laitier,yaourt au lait entier,R,2008,6,1,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,yaourt au lait entier,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,yaourt au lait entier,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,079",0,0.079,0.0395
Ultra-frais laitier,yaourt au lait entier,R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,095",0,0.095,0.0475
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2009,6,2,ng/g,Perfluorés,PFHpA,"<0,099",0,0.099,0.0495
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,2,2,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,098",0,0.098,0.049
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,9,2,ng/g,Perfluorés,PFHpA,"<0,099",0,0.099,0.0495
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,7,2,ng/g,Perfluorés,PFHpA,"<0,099",0,0.099,0.0495
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,1",0,0.1,0.05
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,076",0,0.076,0.038
Ultra-frais laitier,yaourt au lait partiellement écrémé,R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,051",0,0.051,0.0255
Fromages,fromage fondu,N,2007,99,1,ng/g,Perfluorés,PFHpA,"<0,024",0,0.024,0.012
Fromages,fromage fondu,N,2008,99,2,ng/g,Perfluorés,PFHpA,"<0,036",0,0.036,0.018
Fromages,camembert et apparenté,N,2007,99,1,ng/g,Perfluorés,PFHpA,"<0,072",0,0.072,0.036
Fromages,camembert et apparenté,N,2008,99,2,ng/g,Perfluorés,PFHpA,"<0,023",0,0.023,0.0115
Fromages,"cantal, morbier et apparenté",N,2007,99,1,ng/g,Perfluorés,PFHpA,"<0,028",0,0.028,0.014
Fromages,"cantal, morbier et apparenté",N,2008,99,2,ng/g,Perfluorés,PFHpA,"<0,029",0,0.029,0.0145
Fromages,chèvre,N,2007,99,1,ng/g,Perfluorés,PFHpA,"<0,128",0,0.128,0.064
Fromages,chèvre,N,2008,99,2,ng/g,Perfluorés,PFHpA,"<0,184",0,0.184,0.092
Fromages,edam et apparenté,N,2007,99,1,ng/g,Perfluorés,PFHpA,"<0,03",0,0.03,0.015
Fromages,edam et apparenté,N,2008,99,2,ng/g,Perfluorés,PFHpA,"<0,03",0,0.03,0.015
Fromages,gruyère,N,2007,99,1,ng/g,Perfluorés,PFHpA,"<0,032",0,0.032,0.016
Fromages,gruyère,N,2008,99,2,ng/g,Perfluorés,PFHpA,"<0,054",0,0.054,0.027
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,009",0,0.009,0.0045
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,01",0,0.01,0.005
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,013",0,0.013,0.0065
Oeufs et dérivés,"œuf brouillé, omelette",R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,009",0,0.009,0.0045
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,004",0,0.004,0.002
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,014",0,0.014,0.007
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,054",0,0.054,0.027
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,6,2,ng/g,Perfluorés,PFHpA,"<0,008",0,0.008,0.004
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,2,2,ng/g,Perfluorés,PFHpA,"<0,016",0,0.016,0.008
Oeufs et dérivés,"œuf brouillé, omelette",R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,015",0,0.015,0.0075
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,9,2,ng/g,Perfluorés,PFHpA,"<0,014",0,0.014,0.007
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,7,2,ng/g,Perfluorés,PFHpA,"<0,009",0,0.009,0.0045
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,6,1,ng/g,Perfluorés,PFHpA,"<0,009",0,0.009,0.0045
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,011",0,0.011,0.0055
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,045",0,0.045,0.0225
Oeufs et dérivés,"œuf brouillé, omelette",R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,017",0,0.017,0.0085
Beurre,beurre salé,N,2007,99,1,ng/g,Perfluorés,PFHpA,"<0,099",0,0.099,0.0495
Viande,mouton,R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,049",0,0.049,0.0245
Viande,mouton,R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,046",0,0.046,0.023
Viande,mouton,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,05",0,0.05,0.025
Viande,mouton,R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,046",0,0.046,0.023
Viande,mouton,R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,046",0,0.046,0.023
Viande,mouton,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,027",0,0.027,0.0135
Viande,mouton,R,2008,9,2,ng/g,Perfluorés,PFHpA,"<0,019",0,0.019,0.0095
Viande,mouton,R,2008,2,2,ng/g,Perfluorés,PFHpA,"<0,046",0,0.046,0.023
Viande,mouton,R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,043",0,0.043,0.0215
Viande,mouton,R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,029",0,0.029,0.0145
Viande,mouton,R,2008,6,1,ng/g,Perfluorés,PFHpA,"<0,087",0,0.087,0.0435
Viande,mouton,R,2009,6,2,ng/g,Perfluorés,PFHpA,"<0,093",0,0.093,0.0465
Viande,mouton,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,076",0,0.076,0.038
Viande,mouton,R,2008,7,2,ng/g,Perfluorés,PFHpA,"<0,036",0,0.036,0.018
Viande,mouton,R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,08",0,0.08,0.04
Viande,mouton,R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,049",0,0.049,0.0245
Viande,bœuf steak,R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,071",0,0.071,0.0355
Viande,bœuf steak,R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,16",0,0.16,0.08
Viande,bœuf steak,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,05",0,0.05,0.025
Viande,bœuf steak,R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,02",0,0.02,0.01
Viande,bœuf steak,R,2008,2,2,ng/g,Perfluorés,PFHpA,"<0,06",0,0.06,0.03
Viande,bœuf steak,R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,04",0,0.04,0.02
Viande,bœuf steak,R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,037",0,0.037,0.0185
Viande,bœuf steak,R,2008,9,2,ng/g,Perfluorés,PFHpA,"<0,04",0,0.04,0.02
Viande,bœuf steak,R,2009,6,2,ng/g,Perfluorés,PFHpA,"<0,074",0,0.074,0.037
Viande,bœuf steak,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,076",0,0.076,0.038
Viande,bœuf steak,R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,035",0,0.035,0.0175
Viande,bœuf steak,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,036",0,0.036,0.018
Viande,bœuf steak,R,2008,7,2,ng/g,Perfluorés,PFHpA,"<0,03",0,0.03,0.015
Viande,bœuf steak,R,2008,6,1,ng/g,Perfluorés,PFHpA,"<0,029",0,0.029,0.0145
Viande,bœuf steak,R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,065",0,0.065,0.0325
Viande,bœuf steak,R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,06",0,0.06,0.03
Viande,côte de porc,R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,06",0,0.06,0.03
Viande,côte de porc,R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,063",0,0.063,0.0315
Viande,côte de porc,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,05",0,0.05,0.025
Viande,côte de porc,R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,047",0,0.047,0.0235
Viande,côte de porc,R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,044",0,0.044,0.022
Viande,côte de porc,R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,024",0,0.024,0.012
Viande,côte de porc,R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,019",0,0.019,0.0095
Viande,côte de porc,R,2009,6,2,ng/g,Perfluorés,PFHpA,"<0,07",0,0.07,0.035
Viande,côte de porc,R,2008,2,2,ng/g,Perfluorés,PFHpA,"<0,071",0,0.071,0.0355
Viande,côte de porc,R,2008,9,2,ng/g,Perfluorés,PFHpA,"<0,049",0,0.049,0.0245
Viande,côte de porc,R,2008,7,2,ng/g,Perfluorés,PFHpA,"<0,045",0,0.045,0.0225
Viande,côte de porc,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,071",0,0.071,0.0355
Viande,côte de porc,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,019",0,0.019,0.0095
Viande,côte de porc,R,2008,6,1,ng/g,Perfluorés,PFHpA,"<0,032",0,0.032,0.016
Viande,côte de porc,R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,066",0,0.066,0.033
Viande,côte de porc,R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,052",0,0.052,0.026
Viande,rôti de porc,R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,048",0,0.048,0.024
Viande,rôti de porc,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,047",0,0.047,0.0235
Viande,rôti de porc,R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,01",0,0.01,0.005
Viande,rôti de porc,R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,025",0,0.025,0.0125
Viande,rôti de porc,R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,02",0,0.02,0.01
Viande,rôti de porc,R,2008,2,2,ng/g,Perfluorés,PFHpA,"<0,073",0,0.073,0.0365
Viande,rôti de porc,R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,045",0,0.045,0.0225
Viande,rôti de porc,R,2008,9,2,ng/g,Perfluorés,PFHpA,"<0,044",0,0.044,0.022
Viande,rôti de porc,R,2008,6,1,ng/g,Perfluorés,PFHpA,"<0,081",0,0.081,0.0405
Viande,rôti de porc,R,2009,6,2,ng/g,Perfluorés,PFHpA,"<0,096",0,0.096,0.048
Viande,rôti de porc,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,071",0,0.071,0.0355
Viande,rôti de porc,R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,061",0,0.061,0.0305
Viande,rôti de porc,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,059",0,0.059,0.0295
Viande,rôti de porc,R,2008,7,2,ng/g,Perfluorés,PFHpA,0.056,0.056,0.056,0.056
Viande,rôti de porc,R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,057",0,0.057,0.0285
Viande,rôti de porc,R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,044",0,0.044,0.022
Plats composés,veau,R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,045",0,0.045,0.0225
Plats composés,veau,R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,041",0,0.041,0.0205
Plats composés,veau,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,004",0,0.004,0.002
Plats composés,veau,R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,02",0,0.02,0.01
Plats composés,veau,R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,018",0,0.018,0.009
Plats composés,veau,R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,019",0,0.019,0.0095
Plats composés,veau,R,2008,9,2,ng/g,Perfluorés,PFHpA,"<0,015",0,0.015,0.0075
Plats composés,veau,R,2009,6,2,ng/g,Perfluorés,PFHpA,"<0,015",0,0.015,0.0075
Plats composés,veau,R,2008,2,2,ng/g,Perfluorés,PFHpA,"<0,035",0,0.035,0.0175
Plats composés,veau,R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,039",0,0.039,0.0195
Plats composés,veau,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,062",0,0.062,0.031
Plats composés,veau,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,031",0,0.031,0.0155
Plats composés,veau,R,2008,7,2,ng/g,Perfluorés,PFHpA,"<0,035",0,0.035,0.0175
Plats composés,veau,R,2008,6,1,ng/g,Perfluorés,PFHpA,"<0,077",0,0.077,0.0385
Plats composés,veau,R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,046",0,0.046,0.023
Volaille et gibier,canard,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,102",0,0.102,0.051
Volaille et gibier,canard,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,077",0,0.077,0.0385
Volaille et gibier,canard,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,048",0,0.048,0.024
Volaille et gibier,canard,R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,054",0,0.054,0.027
Volaille et gibier,poulet,R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,051",0,0.051,0.0255
Volaille et gibier,poulet,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,04",0,0.04,0.02
Volaille et gibier,poulet,R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,024",0,0.024,0.012
Volaille et gibier,poulet,R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,021",0,0.021,0.0105
Volaille et gibier,poulet,R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,016",0,0.016,0.008
Volaille et gibier,poulet,R,2008,2,2,ng/g,Perfluorés,PFHpA,"<0,034",0,0.034,0.017
Volaille et gibier,poulet,R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,026",0,0.026,0.013
Volaille et gibier,poulet,R,2008,9,2,ng/g,Perfluorés,PFHpA,"<0,041",0,0.041,0.0205
Volaille et gibier,poulet,R,2008,7,2,ng/g,Perfluorés,PFHpA,"<0,038",0,0.038,0.019
Volaille et gibier,poulet,R,2008,6,1,ng/g,Perfluorés,PFHpA,"<0,075",0,0.075,0.0375
Volaille et gibier,poulet,R,2009,6,2,ng/g,Perfluorés,PFHpA,"<0,078",0,0.078,0.039
Volaille et gibier,poulet,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,06",0,0.06,0.03
Volaille et gibier,poulet,R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,036",0,0.036,0.018
Volaille et gibier,poulet,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,066",0,0.066,0.033
Volaille et gibier,poulet,R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,05",0,0.05,0.025
Volaille et gibier,poulet,R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,042",0,0.042,0.021
Abats,foie,R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,084",0,0.084,0.042
Abats,foie,R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,096",0,0.096,0.048
Abats,foie,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,083",0,0.083,0.0415
Abats,foie,R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,077",0,0.077,0.0385
Abats,foie,R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,082",0,0.082,0.041
Abats,foie,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,089",0,0.089,0.0445
Abats,foie,R,2008,9,2,ng/g,Perfluorés,PFHpA,"<0,087",0,0.087,0.0435
Abats,foie,R,2008,2,2,ng/g,Perfluorés,PFHpA,"<0,087",0,0.087,0.0435
Abats,foie,R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,086",0,0.086,0.043
Abats,foie,R,2008,7,2,ng/g,Perfluorés,PFHpA,"<0,09",0,0.09,0.045
Abats,foie,R,2008,6,1,ng/g,Perfluorés,PFHpA,"<0,081",0,0.081,0.0405
Abats,foie,R,2009,6,2,ng/g,Perfluorés,PFHpA,"<0,072",0,0.072,0.036
Abats,foie,R,2008,34,2,ng/g,Perfluorés,PFHpA,"<0,087",0,0.087,0.0435
Abats,foie,R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,158",0,0.158,0.079
Abats,foie,R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,164",0,0.164,0.082
Abats,foie,R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,07",0,0.07,0.035
Charcuterie,"lard, bacon",R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,03",0,0.03,0.015
Charcuterie,"lard, bacon",R,2009,5,2,ng/g,Perfluorés,PFHpA,"<0,06",0,0.06,0.03
Charcuterie,"lard, bacon",R,2008,1,2,ng/g,Perfluorés,PFHpA,"<0,068",0,0.068,0.034
Charcuterie,"lard, bacon",R,2008,5,1,ng/g,Perfluorés,PFHpA,"<0,083",0,0.083,0.0415
Charcuterie,chipolata,R,2008,8,1,ng/g,Perfluorés,PFHpA,"<0,024",0,0.024,0.012
Charcuterie,chipolata,R,2008,8,2,ng/g,Perfluorés,PFHpA,"<0,056",0,0.056,0.028
Charcuterie,jambon cuit,R,2008,2,1,ng/g,Perfluorés,PFHpA,"<0,05",0,0.05,0.025
Charcuterie,jambon cuit,R,2007,7,1,ng/g,Perfluorés,PFHpA,"<0,054",0,0.054,0.027
Charcuterie,jambon cuit,R,2007,34,1,ng/g,Perfluorés,PFHpA,"<0,044",0,0.044,0.022
Charcuterie,jambon cuit,R,2007,1,1,ng/g,Perfluorés,PFHpA,"<0,02",0,0.02,0.01
Charcuterie,jambon cuit,R,2008,9,1,ng/g,Perfluorés,PFHpA,"<0,015",0,0.015,0.0075
